186,QUAT,400957789,-989706795,99314239,52645041
186,ACCEL,32,1736,-17208
186,GYRO,-159,0,252
186,COMPASS,-52,-13,62
187,QUAT,398068200,-989867140,107575799,55204622
187,ACCEL,112,2040,-16752
187,GYRO,-41,-3,284
187,COMPASS,-57,-14,63
188,QUAT,397503152,-989335416,113406281,57112042
188,ACCEL,224,2144,-16720
188,GYRO,42,-27,190
188,COMPASS,-58,-16,61
189,QUAT,395009940,-989764774,117759937,58172369
189,ACCEL,792,2208,-17024
189,GYRO,-34,-12,131
189,COMPASS,-59,-15,60
190,QUAT,393242917,-989945757,120784021,60814161
190,ACCEL,720,1832,-17096
190,GYRO,-17,-86,107
190,COMPASS,-58,-15,60
191,QUAT,390975273,-990592566,122700764,61072832
191,ACCEL,720,1624,-16664
191,GYRO,-35,-19,37
191,COMPASS,-60,-15,62
192,QUAT,389672885,-990531965,127052567,61482592
192,ACCEL,280,1608,-16216
192,GYRO,9,4,119
192,COMPASS,-55,-17,60
